Author,Papers,Degree,Betweenness,Eigenvector,PageRank,Community
P8-7,4,0.002213788741302973,2.541249786645072e-05,6.605894397813358e-09,0.0009195916780688711,45
A3-1,2,0.003478810879190386,0.006913933954037278,0.030913734286435218,0.000919074421274884,88
C7-1,2,0.003795066413662239,0.002274119882076976,0.028607552063079144,0.0009183374727072571,19
A10-1,3,0.0015812776723592662,7.003444293903742e-06,3.0966872644061904e-15,0.0009164159707933256,256
P9-18,4,0.002530044275774826,0.0016828276146208705,0.027825847067285622,0.0009070647936406326,23
Q10-3,3,0.0015812776723592662,0.00026302935783818483,0.00043337891265646326,0.0009053242692981143,23
Reisert,3,0.0028462998102466793,0.0031202327122660752,0.0005500220082008451,0.0009053206812530042,478
Chu,2,0.003478810879190386,0.0012030916804884643,0.008782203072135591,0.0009031809052178264,69
E2-5,2,0.003795066413662239,0.0008429539828506826,0.03755496006236471,0.0008991200130313863,69
P4-12,3,0.0028462998102466793,0.0007839855641004245,8.25924196796373e-05,0.0008980061188479505,478
C8-2,3,0.0031625553447185324,0.00039379366772578756,0.029197321718129256,0.0008930338829009374,88
Q10-1,2,0.0028462998102466793,0.00026292930863398617,0.0026276068258573853,0.0008838276549417827,69
P7-13,3,0.002213788741302973,5.602755435122994e-06,1.402568395279582e-14,0.0008832862666590124,329
P11-9,2,0.0028462998102466793,3.921928804586095e-05,2.745696929450283e-08,0.0008829467127025912,45
B8-1,2,0.0018975332068311196,3.0014761259587465e-06,5.92741806091564e-17,0.0008817884045923573,65
B9-4,3,0.0028462998102466793,0.0006031309054936084,0.018057163751059525,0.000881777592032197,23
Q9-11,2,0.0015812776723592662,1.6007872671779981e-06,1.1234998007213018e-18,0.0008767082850323838,824
Q7-10,2,0.0031625553447185324,0.00039379366772578745,0.0014438058618536827,0.0008708865164878835,54
Q2-3,2,0.002530044275774826,0.00026292930863398617,0.0018281851290630497,0.0008694926410640383,77
C9-3,4,0.0028462998102466793,0.0008191990761893644,0.011535615139954686,0.0008684995171259978,254
B4-1,3,0.0028462998102466793,0.007790517913784031,0.08012722073327956,0.0008671550525327794,69
